order_id,payment_type
sdv-id-eptbDz,voucher
sdv-id-HCVMdV,credit_card
sdv-id-kGefCT,voucher
sdv-id-frexNz,credit_card
sdv-id-xbGZFk,voucher
sdv-id-IVgrXv,voucher
sdv-id-KYczwY,credit_card
sdv-id-sGhWCw,credit_card
sdv-id-aXaQYk,credit_card
sdv-id-rhnxEQ,debit_card
sdv-id-YeghfZ,credit_card
sdv-id-CuBgyM,credit_card
sdv-id-BGSLNu,credit_card
sdv-id-xaGmjs,credit_card
sdv-id-LOPdTL,credit_card
sdv-id-IyCqan,credit_card
sdv-id-dEGDTU,voucher
sdv-id-wCjYVg,credit_card
sdv-id-TKBNuJ,credit_card
sdv-id-yKkPUi,voucher
sdv-id-bwjYQu,debit_card
sdv-id-aoDvqW,voucher
sdv-id-OztIHF,voucher
sdv-id-lYeThL,credit_card
sdv-id-oQyUIR,credit_card
sdv-id-zGNRYh,credit_card
sdv-id-nSaLpP,credit_card
sdv-id-JUgNjZ,voucher
sdv-id-qRyftY,not_defined
sdv-id-djoOxa,credit_card
sdv-id-oAqKge,points
sdv-id-BGqRNM,credit_card
sdv-id-gktALF,credit_card
sdv-id-jsSuLn,credit_card
sdv-id-ALxOfp,voucher
sdv-id-rJQyuX,credit_card
sdv-id-WeNIpw,points
sdv-id-KYSOca,voucher
sdv-id-zxkqHe,credit_card
sdv-id-JZMjJr,voucher
sdv-id-hjofXn,credit_card
sdv-id-MHkgEi,credit_card
sdv-id-rQXVkR,credit_card
sdv-id-GvAVch,voucher
sdv-id-PaBWeC,credit_card
sdv-id-XtDLzU,credit_card
sdv-id-NxBmeR,credit_card
sdv-id-OJnOfh,credit_card
sdv-id-nteyHi,voucher
sdv-id-ipUbFU,debit_card
sdv-id-vKBOaf,voucher
sdv-id-OaqiKn,voucher
sdv-id-xvyFGK,voucher
sdv-id-neQaJC,credit_card
sdv-id-INSoXI,credit_card
sdv-id-zPIvYc,voucher
sdv-id-KpmzTf,credit_card
sdv-id-BaYTMD,credit_card
sdv-id-kdGHtm,credit_card
sdv-id-wFaWPX,credit_card
sdv-id-unXihE,credit_card
sdv-id-aDSvPK,points
sdv-id-oHiCTS,credit_card
sdv-id-lfxVIi,credit_card
sdv-id-sOdxgM,voucher
sdv-id-gfgXdE,credit_card
sdv-id-WVBLHU,credit_card
sdv-id-WlfrtP,debit_card
sdv-id-vXIWGj,credit_card
sdv-id-aRWKDL,debit_card
sdv-id-LoScsT,credit_card
sdv-id-KjMKND,credit_card
sdv-id-nuSKxx,voucher
sdv-id-LUbDQa,credit_card
sdv-id-EUhFfX,points
sdv-id-yeODVg,credit_card
sdv-id-WBzjPD,credit_card
sdv-id-XSRtjg,credit_card
sdv-id-peqeOw,points
sdv-id-kFrdsi,credit_card
sdv-id-AmVyIW,credit_card
sdv-id-CyFOHf,voucher
sdv-id-YDjdgm,credit_card
sdv-id-Fjfzfw,debit_card
sdv-id-PxPyfR,credit_card
sdv-id-qdLYFt,credit_card
sdv-id-pNauVL,credit_card
sdv-id-artHfX,credit_card
sdv-id-TPiYyi,credit_card
sdv-id-TyfVpq,voucher
sdv-id-zqQVjH,credit_card
sdv-id-nXsLVS,points
sdv-id-iybFca,credit_card
sdv-id-uHNIDs,credit_card
sdv-id-HEqfDk,credit_card
sdv-id-aOhzAO,voucher
sdv-id-GQBVsA,voucher
sdv-id-lZZwvb,credit_card
sdv-id-xWbLRJ,voucher
sdv-id-TVNVrC,credit_card
sdv-id-PghZrd,debit_card
sdv-id-vjSyEF,voucher
sdv-id-WlfLjs,credit_card
sdv-id-UwFRno,credit_card
sdv-id-kopnIE,points
sdv-id-WPxtng,credit_card
sdv-id-OVAlbn,voucher
sdv-id-FOevyZ,voucher
sdv-id-rzJphD,voucher
sdv-id-fITcfi,credit_card
sdv-id-YHvzRi,credit_card
sdv-id-VodNuR,credit_card
sdv-id-xKLoGW,voucher
sdv-id-IwSpos,voucher
sdv-id-NuVaPS,credit_card
sdv-id-Xnqblr,voucher
sdv-id-DqSJEr,credit_card
sdv-id-oefCtn,credit_card
sdv-id-zVLYPF,credit_card
sdv-id-ZJmmYX,credit_card
sdv-id-AtxxWk,debit_card
sdv-id-UBSxtD,voucher
sdv-id-iltsuG,points
sdv-id-XBdlOv,credit_card
sdv-id-XPCmvA,credit_card
sdv-id-nekjIU,credit_card
sdv-id-pOxBqJ,credit_card
sdv-id-uGXtXp,credit_card
sdv-id-ngwjkT,credit_card
sdv-id-mklfSG,credit_card
sdv-id-PhXjUi,credit_card
sdv-id-MyndQB,credit_card
sdv-id-ZmHhLz,not_defined
sdv-id-xuNDxg,credit_card
sdv-id-HyKPOO,voucher
sdv-id-uyvreE,voucher
sdv-id-eiExTi,voucher
sdv-id-jepERs,voucher
sdv-id-yqfUbX,voucher
sdv-id-nwTYOs,debit_card
sdv-id-LmNWlC,credit_card
sdv-id-OiUptd,points
sdv-id-XBykTe,voucher
sdv-id-kybzFq,credit_card
sdv-id-xSSuNX,voucher
sdv-id-gQIouX,credit_card
sdv-id-awCpjI,credit_card
sdv-id-SbMKbZ,credit_card
sdv-id-OOaBNE,credit_card
sdv-id-VGjgDp,credit_card
sdv-id-tELOpG,points
sdv-id-JrwuJV,credit_card
sdv-id-oyAlrI,credit_card
sdv-id-hexAHT,credit_card
sdv-id-EiYpXx,credit_card
sdv-id-FOwyEg,credit_card
sdv-id-oIziPG,credit_card
sdv-id-NBzqFS,voucher
sdv-id-tzCows,credit_card
sdv-id-GBHSBw,voucher
sdv-id-JUYGNu,credit_card
sdv-id-bmqmCT,credit_card
sdv-id-gTTDJi,voucher
sdv-id-kQQShI,not_defined
sdv-id-DgZldy,voucher
sdv-id-LQboQN,credit_card
sdv-id-Xguuns,credit_card
sdv-id-nNhFPt,voucher
sdv-id-sYHqzt,credit_card
sdv-id-RNgLzo,voucher
sdv-id-LWJybr,credit_card
sdv-id-PNbeJZ,points
sdv-id-rBQKJU,credit_card
sdv-id-gFMixd,credit_card
sdv-id-bZJSQC,voucher
sdv-id-eFTTYx,credit_card
sdv-id-TwwUCq,credit_card
sdv-id-FrQulq,debit_card
sdv-id-dhNHsX,credit_card
sdv-id-QPrrLD,credit_card
sdv-id-BMuYcz,credit_card
sdv-id-PvoIBh,voucher
sdv-id-gBGDWo,credit_card
sdv-id-ePjwKT,credit_card
sdv-id-tacBFD,credit_card
sdv-id-fMLUsr,credit_card
sdv-id-wJTEKD,credit_card
sdv-id-fmCfhx,points
sdv-id-zGZOYB,voucher
sdv-id-GdfPgK,voucher
sdv-id-KDoBGX,credit_card
sdv-id-MLhsUl,voucher
sdv-id-MLwcFQ,voucher
sdv-id-OYuedw,points
sdv-id-exqsXG,credit_card
sdv-id-jLHgga,credit_card
sdv-id-PcdqAC,credit_card
sdv-id-dRHcnU,points
sdv-id-TFEacf,points
sdv-id-LFeWUu,credit_card
sdv-id-olcYyR,credit_card
sdv-id-VrXZHW,credit_card
sdv-id-PcDNgj,credit_card
sdv-id-XcmQnY,credit_card
sdv-id-ioBysu,voucher
sdv-id-yYHpfj,voucher
sdv-id-BDrqlz,credit_card
sdv-id-OpmMmg,credit_card
sdv-id-tSYySH,credit_card
sdv-id-thXidz,credit_card
sdv-id-rVmZUJ,credit_card
sdv-id-IbCRPl,voucher
sdv-id-euDZfX,voucher
sdv-id-ufeXsp,credit_card
sdv-id-ybEGUJ,credit_card
sdv-id-cWlfFC,credit_card
sdv-id-ZGNZzZ,credit_card
sdv-id-SkXcHj,credit_card
sdv-id-cJcDwG,credit_card
sdv-id-QtDBss,debit_card
sdv-id-ABLbsI,credit_card
sdv-id-QPLIzx,voucher
sdv-id-DBmSee,voucher
sdv-id-wcucSU,voucher
sdv-id-gOTcME,credit_card
sdv-id-AvzpwL,
sdv-id-FisHkJ,voucher
sdv-id-dbBkzR,credit_card
sdv-id-OHJrTQ,not_defined
sdv-id-wNyFVt,credit_card
sdv-id-FDYVfz,credit_card
sdv-id-eDkkQl,credit_card
sdv-id-ZkUdTz,credit_card
sdv-id-ObwIJE,voucher
sdv-id-gEaPVH,credit_card
sdv-id-jqpSYS,credit_card
sdv-id-EankxS,credit_card
sdv-id-hZlcNP,credit_card
sdv-id-UVMDiL,credit_card
sdv-id-aeYHGL,credit_card
sdv-id-DeCCKB,credit_card
sdv-id-XSKIHs,credit_card
sdv-id-KsZhbB,debit_card
sdv-id-qiWPtl,credit_card
sdv-id-YuwvcG,credit_card
sdv-id-rmLPpM,credit_card
sdv-id-YBKMbw,credit_card
sdv-id-ncIzlq,debit_card
sdv-id-ToMfds,credit_card
sdv-id-PqhZKQ,points
sdv-id-WoKVyS,credit_card
sdv-id-VWhLUH,debit_card
sdv-id-ilOUSA,voucher
sdv-id-kzAzCL,points
sdv-id-ooyKBd,points
sdv-id-RIojPm,credit_card
sdv-id-hXozyY,credit_card
sdv-id-jeFTUS,points
sdv-id-SiqzvI,credit_card
sdv-id-bqicak,voucher
sdv-id-eteypc,credit_card
sdv-id-pQkOIF,credit_card
sdv-id-xokQyA,voucher
sdv-id-sUXqqT,voucher
sdv-id-ELrMbH,voucher
sdv-id-roUnyD,credit_card
sdv-id-SRZCaC,credit_card
sdv-id-SHCklr,voucher
sdv-id-CkQpQj,credit_card
sdv-id-XHlGxl,credit_card
sdv-id-QzAFpK,credit_card
sdv-id-vtuHsX,voucher
sdv-id-vAiCWk,credit_card
sdv-id-gHerox,voucher
sdv-id-ttcpSe,points
sdv-id-pmlauK,credit_card
sdv-id-OgNEwF,credit_card
sdv-id-tUakpI,voucher
sdv-id-bNbcIq,voucher
sdv-id-jryeNO,credit_card
sdv-id-SbQZdf,credit_card
sdv-id-QYOdQK,points
sdv-id-SgYkDv,credit_card
sdv-id-Ngfmij,credit_card
sdv-id-AyAZHM,credit_card
sdv-id-vakvks,credit_card
sdv-id-VRCZlT,credit_card
sdv-id-EgGGbr,credit_card
sdv-id-AtNIyT,credit_card
sdv-id-owHugL,credit_card
sdv-id-YETJnP,voucher
sdv-id-pOyDhf,credit_card
sdv-id-XRMUnp,points
sdv-id-mURAmv,credit_card
sdv-id-ZYlZAt,voucher
sdv-id-tVuNpx,credit_card
sdv-id-PvAkiv,credit_card
sdv-id-GydHgg,voucher
sdv-id-bdJvtW,voucher
sdv-id-hcAuzW,credit_card
sdv-id-kdjUmS,credit_card
sdv-id-IaHWLP,credit_card
sdv-id-SkpKid,credit_card
sdv-id-cPZSBs,credit_card
sdv-id-hAhnen,credit_card
sdv-id-wGzfUs,credit_card
sdv-id-Bwcvfq,credit_card
sdv-id-ApVBhC,credit_card
sdv-id-TlulZz,credit_card
sdv-id-tNdFHT,credit_card
sdv-id-HsiRok,credit_card
sdv-id-mXxEVI,voucher
sdv-id-Cyfukd,voucher
sdv-id-xLRQzr,voucher
sdv-id-BEGyYX,points
sdv-id-BZHbfF,credit_card
sdv-id-tPYDlC,voucher
sdv-id-RtRxlQ,credit_card
sdv-id-grBpOw,credit_card
sdv-id-HiWDIa,points
sdv-id-dNhczJ,credit_card
sdv-id-uVtBZf,voucher
sdv-id-LoNPrv,credit_card
sdv-id-bUXRIZ,credit_card
sdv-id-YrjOqS,credit_card
sdv-id-ZtMoQJ,voucher
sdv-id-nomJai,credit_card
sdv-id-biwVJL,points
sdv-id-ypUXJb,credit_card
sdv-id-MmvSFE,credit_card
sdv-id-rGPNzX,voucher
sdv-id-HKWkLn,voucher
sdv-id-ZTHNVu,credit_card
sdv-id-ptTSCK,credit_card
sdv-id-hdybZr,credit_card
sdv-id-jPlaab,credit_card
sdv-id-oSYlWA,credit_card
sdv-id-CHqwlP,credit_card
sdv-id-qzcuMx,debit_card
sdv-id-IHTdmR,credit_card
sdv-id-ExZvkW,voucher
sdv-id-blLsrB,credit_card
sdv-id-wqoktx,credit_card
sdv-id-bvRQkC,credit_card
sdv-id-gTbXuf,credit_card
sdv-id-jBMQVD,credit_card
sdv-id-qKkqWx,credit_card
sdv-id-IzpCri,credit_card
sdv-id-GDCovd,points
sdv-id-sLOaiP,credit_card
sdv-id-BArBTi,credit_card
sdv-id-OJasAg,credit_card
sdv-id-mQcPgX,credit_card
sdv-id-EhNAva,credit_card
sdv-id-cfxHrX,credit_card
sdv-id-lBNIMC,voucher
sdv-id-zDXvmh,voucher
sdv-id-COKDwe,voucher
sdv-id-uvprJK,credit_card
sdv-id-CwVddU,credit_card
sdv-id-LnjWIr,credit_card
sdv-id-pmLOQp,credit_card
sdv-id-mHjbyt,voucher
sdv-id-QtCpZd,credit_card
sdv-id-luycRA,credit_card
sdv-id-iZrpDs,credit_card
sdv-id-fTLaYB,voucher
sdv-id-KIpgLD,credit_card
sdv-id-RrmIah,credit_card
sdv-id-ehQZkn,voucher
sdv-id-LMZwoz,debit_card
sdv-id-HTXsqa,voucher
sdv-id-NVCRHV,credit_card
sdv-id-EqsKtk,credit_card
sdv-id-rvutkM,points
sdv-id-wFRmve,voucher
sdv-id-gazyJe,credit_card
sdv-id-xkfVdb,points
sdv-id-lFgVHJ,credit_card
sdv-id-neFfze,credit_card
sdv-id-TMABIQ,credit_card
sdv-id-RpmlbZ,voucher
sdv-id-nEjYUc,voucher
sdv-id-UnOWzT,credit_card
sdv-id-NFGLpC,voucher
sdv-id-GwnjHd,credit_card
sdv-id-byYibE,points
sdv-id-PwHONi,credit_card
sdv-id-xfgrbI,credit_card
sdv-id-BLTUbk,credit_card
sdv-id-VdbdIC,credit_card
sdv-id-rvJKPt,voucher
sdv-id-tYytKT,credit_card
sdv-id-iWLypi,credit_card
sdv-id-pzeENc,credit_card
sdv-id-ohMEnA,voucher
sdv-id-xnBlQt,credit_card
sdv-id-WCdUEG,points
sdv-id-BZBAKc,voucher
sdv-id-fEYTkD,points
sdv-id-GuOuuo,credit_card
sdv-id-VMYXOB,voucher
sdv-id-dAhAmf,voucher
sdv-id-dCDXcq,credit_card
sdv-id-wpwBrP,credit_card
sdv-id-hkWIbZ,credit_card
sdv-id-LAXkUz,credit_card
sdv-id-idMieH,credit_card
sdv-id-JtVyrY,credit_card
sdv-id-ESJKlg,voucher
sdv-id-vsWtFf,voucher
sdv-id-GwWUHl,debit_card
sdv-id-GafkSU,credit_card
sdv-id-XjhIup,voucher
sdv-id-yyqRNe,voucher
sdv-id-WUybuG,credit_card
sdv-id-LdAVEg,credit_card
sdv-id-ButhNc,voucher
sdv-id-paFoWl,voucher
sdv-id-anyeOJ,voucher
sdv-id-AeukRC,credit_card
sdv-id-uHSWyi,credit_card
sdv-id-LFJhiB,credit_card
sdv-id-CJnFpj,voucher
sdv-id-OiCiJM,credit_card
sdv-id-ZrWFtt,credit_card
sdv-id-sHNbgR,credit_card
sdv-id-uUVvzt,credit_card
sdv-id-BgTaSh,credit_card
sdv-id-iYaBVi,credit_card
sdv-id-APEUsZ,credit_card
sdv-id-YETQtp,credit_card
sdv-id-VoLhUN,voucher
sdv-id-wWmGUM,credit_card
sdv-id-iDLZZu,voucher
sdv-id-oLUYzP,credit_card
sdv-id-NpYpBF,credit_card
sdv-id-zKtGvJ,credit_card
sdv-id-NtQNJt,credit_card
sdv-id-anQxwE,credit_card
sdv-id-vamVVB,voucher
sdv-id-ntzChH,voucher
sdv-id-JqmZEI,not_defined
sdv-id-npATsG,debit_card
sdv-id-SDPeGD,voucher
sdv-id-GYKqwo,voucher
sdv-id-rGboKI,voucher
sdv-id-tJlUZK,credit_card
sdv-id-PFyfDC,credit_card
sdv-id-vAIZkS,credit_card
sdv-id-cgMnoQ,credit_card
sdv-id-CXTEYs,credit_card
sdv-id-pAZhKr,credit_card
sdv-id-asHPKG,credit_card
sdv-id-wJqZpX,
sdv-id-YGMiLJ,voucher
sdv-id-QaZGUa,credit_card
sdv-id-bAwQaF,voucher
sdv-id-iIzvZz,voucher
sdv-id-rnepoO,voucher
sdv-id-hdvPXN,credit_card
sdv-id-YkrZbs,voucher
sdv-id-OdNcLK,credit_card
sdv-id-SlGTCe,voucher
sdv-id-cntmXQ,credit_card
sdv-id-YNPxjz,credit_card
sdv-id-UjiRnH,credit_card
sdv-id-zorLQw,credit_card
sdv-id-hcuoNt,credit_card
sdv-id-zcTAQH,voucher
sdv-id-rhimRt,voucher
sdv-id-wymXOE,voucher
sdv-id-zsIEuF,credit_card
sdv-id-HwpfCo,credit_card
sdv-id-gAZCIA,credit_card
sdv-id-LXOjyg,credit_card
sdv-id-ixldbd,credit_card
sdv-id-jhSpjk,credit_card
sdv-id-ujqJdY,voucher
sdv-id-IpfEYa,credit_card
sdv-id-yBFPHU,voucher
sdv-id-KbCgmz,points
sdv-id-qdPQJy,voucher
sdv-id-dZqnYC,voucher
sdv-id-aXXuKj,voucher
sdv-id-kgwxDb,credit_card
sdv-id-FHkLcS,credit_card
sdv-id-YIVqhH,voucher
sdv-id-DdDRxc,points
sdv-id-DWlfJg,credit_card
sdv-id-UQDeKg,credit_card
sdv-id-YAMfas,points
sdv-id-uUQcNt,credit_card
sdv-id-eDjheX,voucher
sdv-id-EsRTlJ,credit_card
sdv-id-dJvoUx,credit_card
sdv-id-mQqyxN,voucher
sdv-id-rAQYpH,credit_card
sdv-id-iFLHUC,voucher
sdv-id-yMXOhZ,credit_card
sdv-id-cjOvnb,voucher
sdv-id-lEtVIJ,credit_card
sdv-id-TRYAHY,debit_card
sdv-id-GlUmJa,voucher
sdv-id-TlNJiz,voucher
sdv-id-oVlvNd,voucher
sdv-id-ZRxEpG,credit_card
sdv-id-XjLWzu,credit_card
sdv-id-tLlUfZ,credit_card
sdv-id-rmXdMT,credit_card
sdv-id-mxByhN,credit_card
sdv-id-bXyMuo,voucher
sdv-id-saZkqC,credit_card
sdv-id-lvNddr,credit_card
sdv-id-xFACfa,credit_card
sdv-id-fJeSWT,voucher
sdv-id-QAjHOW,credit_card
sdv-id-DywdrU,credit_card
sdv-id-bVBXGn,credit_card
sdv-id-QKdfPY,credit_card
sdv-id-MMReEf,credit_card
sdv-id-rgFjtq,voucher
sdv-id-TGuFnt,credit_card
sdv-id-fplgbl,credit_card
sdv-id-rBFyLh,credit_card
sdv-id-eebOaT,credit_card
sdv-id-YUnfRr,voucher
sdv-id-neIMjL,credit_card
sdv-id-tVXivV,voucher
sdv-id-pJvxHi,voucher
sdv-id-KRyEJR,credit_card
sdv-id-fMZgPr,points
sdv-id-HltmnY,credit_card
sdv-id-EMhoZM,credit_card
sdv-id-gViLyX,points
sdv-id-XwVRok,credit_card
sdv-id-KMyeks,voucher
sdv-id-iyRApU,voucher
sdv-id-eYJgoW,credit_card
sdv-id-zYkWDG,credit_card
sdv-id-NqcXuQ,credit_card
sdv-id-NMuIEr,credit_card
sdv-id-WzqjuX,voucher
sdv-id-baKLKf,voucher
sdv-id-ndAYrG,credit_card
sdv-id-NjPudc,voucher
sdv-id-Alhgru,credit_card
sdv-id-gGVCqI,credit_card
sdv-id-VTVTrD,points
sdv-id-suojow,voucher
sdv-id-ujjmcu,credit_card
sdv-id-EKPKwk,credit_card
sdv-id-zcfvnt,credit_card
sdv-id-SdIDsE,credit_card
sdv-id-TtyzfB,points
sdv-id-hZqMCa,points
sdv-id-apatpc,voucher
sdv-id-sLOWeG,voucher
sdv-id-CerTeL,credit_card
sdv-id-fyhwQN,voucher
sdv-id-FDGOVu,credit_card
sdv-id-aEsFwD,debit_card
sdv-id-KqwXMj,points
sdv-id-ukpMiT,points
sdv-id-KaeQrg,not_defined
sdv-id-EsZSip,credit_card
sdv-id-RjslxV,credit_card
sdv-id-keIzZv,voucher
sdv-id-Lqilhp,credit_card
sdv-id-zHyEYX,credit_card
sdv-id-hCjOJf,credit_card
sdv-id-sZPtli,voucher
sdv-id-UkyjFv,voucher
sdv-id-AWEfpK,credit_card
sdv-id-ONCEKL,credit_card
sdv-id-zgVIiK,voucher
sdv-id-lFKffN,credit_card
sdv-id-ALEKEx,credit_card
sdv-id-XoUOns,credit_card
sdv-id-LFggrl,credit_card
sdv-id-PFyoUa,voucher
sdv-id-YKbkjt,credit_card
sdv-id-KoIdDU,credit_card
sdv-id-XIvntY,credit_card
sdv-id-dMYCXH,voucher
sdv-id-XGtKqF,voucher
sdv-id-VRFqga,voucher
sdv-id-PYDTBR,credit_card
sdv-id-vqxCJO,debit_card
sdv-id-SxgCBQ,credit_card
sdv-id-YjIETt,points
sdv-id-BvUWdd,debit_card
sdv-id-wXdpod,credit_card
sdv-id-UUBrKI,credit_card
sdv-id-VxaTST,voucher
sdv-id-GytTTP,credit_card
sdv-id-fxwDxY,voucher
sdv-id-csqogM,credit_card
sdv-id-qzMtuy,credit_card
sdv-id-PpTsKZ,credit_card
sdv-id-MCPRBN,points
sdv-id-HcBSNj,voucher
sdv-id-mrPxwV,voucher
sdv-id-MyOIIH,credit_card
sdv-id-rlxVxj,credit_card
sdv-id-cPIvTm,voucher
sdv-id-WHdcYM,credit_card
sdv-id-BffodV,credit_card
sdv-id-yUunfE,voucher
sdv-id-FvNjZU,credit_card
sdv-id-IpKFOE,credit_card
sdv-id-yRfrdo,credit_card
sdv-id-RHsSbU,voucher
sdv-id-TKFDWk,voucher
sdv-id-xahFsY,credit_card
sdv-id-xMGReZ,credit_card
sdv-id-edrIlC,voucher
sdv-id-jWwzZm,debit_card
sdv-id-DCfTpB,credit_card
sdv-id-sIXSSH,credit_card
sdv-id-hncHGL,credit_card
sdv-id-hmDYbg,credit_card
sdv-id-yFRTol,voucher
sdv-id-UWZtfo,credit_card
sdv-id-fMWazy,credit_card
sdv-id-ByRHMM,voucher
sdv-id-usYCpZ,voucher
sdv-id-oPQzva,voucher
sdv-id-fivAMK,credit_card
sdv-id-fhivlg,voucher
sdv-id-pSLfSn,credit_card
sdv-id-uPdLNR,voucher
sdv-id-VcEmTW,credit_card
sdv-id-kSzcvW,voucher
sdv-id-BizAhS,points
sdv-id-CHQxPW,debit_card
sdv-id-kuxswu,credit_card
sdv-id-iNUcTO,voucher
sdv-id-XXpSSt,credit_card
sdv-id-DYhEZx,credit_card
sdv-id-vMLeZS,credit_card
sdv-id-KuOYgS,credit_card
sdv-id-zOCBgh,credit_card
sdv-id-pkwvFm,credit_card
sdv-id-tboqZl,voucher
sdv-id-siedXC,credit_card
sdv-id-SqZaYY,credit_card
sdv-id-dmlIrw,voucher
sdv-id-cAigTK,credit_card
sdv-id-HsfRnn,credit_card
sdv-id-gCwKcR,credit_card
sdv-id-tzmoCX,voucher
sdv-id-SPeeFm,credit_card
sdv-id-QfIzcq,credit_card
sdv-id-hcepxP,credit_card
sdv-id-CBaKeM,credit_card
sdv-id-ySdUbt,points
sdv-id-chqZKn,credit_card
sdv-id-nbSMnM,voucher
sdv-id-vPmIzy,voucher
sdv-id-loxfiN,voucher
sdv-id-lBjGYK,voucher
sdv-id-JtZBvM,voucher
sdv-id-bxfLUA,voucher
sdv-id-zBtwFC,points
sdv-id-eoURcY,voucher
sdv-id-FtuwWD,points
sdv-id-zJtVoX,not_defined
sdv-id-gwFfOD,credit_card
sdv-id-bxWLLw,credit_card
sdv-id-JKjGeD,voucher
sdv-id-HcdrSc,credit_card
sdv-id-aAyWim,credit_card
sdv-id-gclYbo,credit_card
sdv-id-pBLbRj,credit_card
sdv-id-CtFWHd,voucher
sdv-id-DeUnmV,credit_card
sdv-id-wiEMaj,credit_card
sdv-id-LBSTZN,credit_card
sdv-id-ucgbVn,voucher
sdv-id-vwwqwX,credit_card
sdv-id-JhjTYv,voucher
sdv-id-Tcwhtp,credit_card
sdv-id-kempqR,debit_card
sdv-id-DmSQIf,credit_card
sdv-id-JRfyYQ,credit_card
sdv-id-XUEfyk,credit_card
sdv-id-tpByFT,credit_card
sdv-id-dLbfyJ,credit_card
sdv-id-cefNSE,credit_card
sdv-id-CoWsXx,voucher
sdv-id-ISEgjL,points
sdv-id-roCILk,credit_card
sdv-id-dqXhNz,debit_card
sdv-id-rFwJyH,credit_card
sdv-id-qsgLOd,voucher
sdv-id-jDUyGn,credit_card
sdv-id-dtwZww,debit_card
sdv-id-idPjxf,voucher
sdv-id-SLubWQ,credit_card
sdv-id-QaNLHe,credit_card
sdv-id-zsWOvu,credit_card
sdv-id-iDUdua,credit_card
sdv-id-RRlzyj,voucher
sdv-id-uIpPZJ,credit_card
sdv-id-VvdngN,credit_card
sdv-id-QwQnKO,points
sdv-id-abdVHB,credit_card
sdv-id-ybUXlk,debit_card
sdv-id-rrrsUN,credit_card
sdv-id-jsLkxx,voucher
sdv-id-tJVlMw,credit_card
sdv-id-EIOKYw,credit_card
sdv-id-SfUYTj,credit_card
sdv-id-qZKVAX,points
sdv-id-IXkbwH,credit_card
sdv-id-bLzriw,voucher
sdv-id-gwfBGW,voucher
sdv-id-SkSdYp,voucher
sdv-id-RjzuUB,credit_card
sdv-id-NlUmZh,voucher
sdv-id-EsttpX,credit_card
sdv-id-IufBYg,voucher
sdv-id-BiBJDP,credit_card
sdv-id-PZWero,credit_card
sdv-id-yQCMob,credit_card
sdv-id-MYVrlK,credit_card
sdv-id-PrbMnu,credit_card
sdv-id-DTqkgV,credit_card
sdv-id-lHEjvL,credit_card
sdv-id-qSjILQ,points
sdv-id-XxdFYf,credit_card
sdv-id-Qptxdg,credit_card
sdv-id-oWpwMs,credit_card
sdv-id-sLZzeq,voucher
sdv-id-KwOYEn,credit_card
sdv-id-ulIJPY,voucher
sdv-id-cMIqmM,credit_card
sdv-id-ehLTQW,credit_card
sdv-id-bKojtW,credit_card
sdv-id-AnqzeM,voucher
sdv-id-gLdjPv,voucher
sdv-id-xHAGyn,credit_card
sdv-id-xtKKER,points
sdv-id-NykzQK,voucher
sdv-id-vewqCO,credit_card
sdv-id-lsiVek,credit_card
sdv-id-cYTCzn,credit_card
sdv-id-wYdlNf,credit_card
sdv-id-YLlBfD,credit_card
sdv-id-WgNlJI,credit_card
sdv-id-EpNOrp,credit_card
sdv-id-PDxorV,credit_card
sdv-id-BXGIdz,credit_card
sdv-id-vAIHpB,credit_card
sdv-id-VnLAcj,credit_card
sdv-id-VtIGKe,voucher
sdv-id-fQslmd,voucher
sdv-id-fWUwBn,credit_card
sdv-id-oHHXHe,credit_card
sdv-id-dNWpEz,credit_card
sdv-id-SLYaWm,credit_card
sdv-id-SBPMwl,voucher
sdv-id-xalMpt,credit_card
sdv-id-IJmafm,credit_card
sdv-id-aafAnO,credit_card
sdv-id-BulwYv,credit_card
sdv-id-gWFuxi,credit_card
sdv-id-YipDOt,voucher
sdv-id-lsOMNE,points
sdv-id-AjLEtT,credit_card
sdv-id-XgYbnx,points
sdv-id-EABRId,credit_card
sdv-id-CdAJRG,points
sdv-id-rzJUmd,credit_card
sdv-id-UQSrlm,voucher
sdv-id-WJPrDc,credit_card
sdv-id-fkSYwq,points
sdv-id-tSjVkc,credit_card
sdv-id-QydRBg,voucher
sdv-id-DBCHTC,credit_card
sdv-id-bnrmeV,voucher
sdv-id-jfBDgm,credit_card
sdv-id-yMiasM,credit_card
sdv-id-onDLHr,voucher
sdv-id-XYfeUv,credit_card
sdv-id-mozbgX,credit_card
sdv-id-rdBKyr,voucher
sdv-id-LlMduQ,credit_card
sdv-id-lyihvq,credit_card
sdv-id-ZNLxqB,credit_card
sdv-id-XdUzVv,credit_card
sdv-id-TQwmEn,credit_card
sdv-id-ADJiRo,credit_card
sdv-id-XduWlv,credit_card
sdv-id-PLLHkc,credit_card
sdv-id-BVPdMX,debit_card
sdv-id-JjpgeQ,credit_card
sdv-id-opzvxQ,points
sdv-id-DyQlwL,credit_card
sdv-id-HFVaIz,credit_card
sdv-id-Knatke,points
sdv-id-pJTfws,credit_card
sdv-id-OUVmkd,credit_card
sdv-id-dLbxhs,credit_card
sdv-id-Padhhx,voucher
sdv-id-wkKzRJ,credit_card
sdv-id-GFyrMO,credit_card
sdv-id-ngpqHX,voucher
sdv-id-kRTxUN,credit_card
sdv-id-QsWHVt,credit_card
